domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",opportun commun,toler network opportun,1,0.0,2011.0,,fb712519-038c-4aa7-9e80-1152a6cef60a
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",environ space area,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",environ space area,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area field,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area field,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",space area area,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,network environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,space area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,delay toler,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,delay toler network,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",area area,network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ space,area area field,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ space,toler network environ,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ space,environ space area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ space,environ space,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
"Networking and Internet Architecture(74.22%) | Distributed, Parallel, and Cluster Computing(61.95%) | Logic in Computer Science(61.63%)",network environ space,area area,1,0.0,2017.0,,5af6dac0-69bd-422e-b172-414901ce2c60
