domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",servic research,research problem,1,0.0,2021.0,,078d1a49-9a4b-42f1-a68d-ebb38076bc09
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",advent sensor,wireless sensor network,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",advent sensor,sensor technolog,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",advent sensor,applic wireless sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",advent sensor,applic wireless,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,wireless sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,sensor network,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,wireless sensor network,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,sensor technolog,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,applic wireless sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,advent sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless,algorithm wireless sensor,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,wireless sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,sensor network,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,wireless sensor network,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,sensor technolog,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,applic wireless,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,advent sensor,1,0.0,2014.0,,1cbd360e-5b2c-48b1-86c7-c811ce4f4da2
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",applic wireless sensor,algorithm wireless sensor,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect network,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network aspect,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network aspect,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",aspect network,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",sensor network model,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,network aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,wireless sensor,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,sensor network model,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,wireless sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,sensor network aspect,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,aspect network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",network model,sensor network,1,0.0,2015.0,,293165b8-973a-4629-8b8e-ca16b1565d58
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",algorithm wireless sensor,wireless sensor,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",algorithm wireless sensor,wireless sensor network,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",algorithm wireless sensor,applic wireless sensor,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",algorithm wireless sensor,applic wireless,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",algorithm wireless sensor,sensor network,1,0.0,2015.0,,76391371-da92-4315-a385-b1489ea01f2e
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",reader elimin,problem rfid,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
"Networking and Internet Architecture(84.86%) | Social and Information Networks(63.0%) | Distributed, Parallel, and Cluster Computing(61.52%)",reader elimin,rfid network,1,0.0,2016.0,,bce9c298-ed2b-42a1-bcf1-624029c6825a
