domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",algorithm sensor network,sensor network network,1,0.0,2017.0,,79a9916a-b993-4143-ad37-effbda0f5399
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,multiradio wireless network,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,multiradio wireless,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,select power,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,wireless network univers,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,power alloc,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,select power alloc,1,0.0,2016.0,,c542d8f1-025b-4b7f-a0d6-1e49efb28c22
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,radio wireless,1,0.0,2018.0,,bd9492b9-ca19-4c8d-81d7-d9b0f191aae2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,wireless network select,1,0.0,2018.0,,bd9492b9-ca19-4c8d-81d7-d9b0f191aae2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network,access network,1,0.0,2019.0,,2f8204d4-e0c7-4f79-8bec-34e63f870381
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,wireless network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network manet wireless,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network manet,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,perform network,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,congest data deliveri,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,data deliveri,1,0.0,2014.0,,8f898914-15f5-4b62-aee9-61cccaaf9fc2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,control radio,1,0.0,2015.0,,b970aecd-3a69-4ecf-90a4-9552174a1360
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network control radio,1,0.0,2015.0,,b970aecd-3a69-4ecf-90a4-9552174a1360
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network control,1,0.0,2015.0,,b970aecd-3a69-4ecf-90a4-9552174a1360
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",hoc network,network crvanet network,1,0.0,2016.0,,8fb65f31-62d8-44b8-a1f1-9c67ce7789c0
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,network manet wireless,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,hoc network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,network manet,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",wireless network node,access network,1,0.0,2019.0,,2f8204d4-e0c7-4f79-8bec-34e63f870381
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,wireless network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,network manet wireless,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,hoc network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,network manet,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network node,access network,1,0.0,2019.0,,2f8204d4-e0c7-4f79-8bec-34e63f870381
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,wireless network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,network manet wireless,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,hoc network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,perform network,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet,congest data deliveri,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,wireless network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,network manet wireless,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,hoc network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,network manet,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",manet wireless network,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,wireless network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,hoc network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,network manet,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,network node,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,manet wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",network manet wireless,wireless network,1,0.0,2013.0,,465436f5-397b-47b5-acf4-5bbdde5ae3a2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,hoc network,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,network manet,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,congest data deliveri,1,0.0,2013.0,,77bf400b-e18e-4365-afca-860d121de7ba
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,data deliveri,1,0.0,2014.0,,8f898914-15f5-4b62-aee9-61cccaaf9fc2
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,network lifetim coverag,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,network lifetim,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,lifetim coverag,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,coverag perform network,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,network provid network,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",perform network,sensor network,1,0.0,2016.0,,c6785e5e-3c8f-4bfa-97ba-64d368eec45a
"Networking and Internet Architecture(78.99%) | Social and Information Networks(64.54%) | Distributed, Parallel, and Cluster Computing(61.15%)",data deliveri,perform network,1,0.0,2014.0,,8f898914-15f5-4b62-aee9-61cccaaf9fc2
