domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic chang,composit framework drone,1,0.0,2021.0,,6697b2a6-44fa-4dcc-bed5-79f659d4c86b
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,select cloud,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,select cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,model optim,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,cloud servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,approach cloud servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,approach shortterm,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,provid qo,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,provid qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,servic period servic,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,qo inform,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,approach cloud,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,approach shortterm trial,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,cloud servic period,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic,period servic provid,1,0.0,2020.0,,9d1aac49-fc98-4f2c-977d-8a3feee79632
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework scene,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),servic select framework,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic select,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud servic,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),sensor cloud servic,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),socialsensor cloud,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,framework scene,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,sensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,cloud servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,servic select,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,socialsensor cloud,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,servic select framework,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,socialsensor cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select framework,cloud servic,1,0.0,2017.0,,bc85a219-7570-466c-8eb5-1fb347fd3832
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic request,servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic request,select cloud,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic request,select cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic request,model optim,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),cloud servic request,cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud servic,servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud servic,select cloud,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud servic,model optim,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud servic,cloud servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud servic,cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud,servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud,select cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud,model optim,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud,cloud servic request,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),select cloud,cloud servic,1,0.0,2018.0,,e59bd2b7-d5c3-4f36-8443-0be11f362d34
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework packag,deliveri servic droneasaservic,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework packag,deliveri servic,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework packag,droneasaservic daa,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework packag,composit framework packag,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),framework packag,composit framework,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),deliveri servic droneasaservic,framework packag,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),deliveri servic droneasaservic,deliveri servic,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),deliveri servic droneasaservic,droneasaservic daa,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),deliveri servic droneasaservic,composit framework packag,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),deliveri servic droneasaservic,composit framework,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,framework packag,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,deliveri servic droneasaservic,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,deliveri servic,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,composit framework packag,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,composit framework,1,0.0,2019.0,,a38a99b3-7080-42fc-87ea-41ca14552ac7
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,drone deliveri servic,1,0.0,2019.0,,a9bf0ed9-e254-42f1-a413-26bba62c7f9d
Digital Libraries(80.12%) | General Literature(75.9%) | Information Theory(74.98%),droneasaservic daa,arriv drone,1,0.0,2019.0,,a9bf0ed9-e254-42f1-a413-26bba62c7f9d
