domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),assess aerosol,aerosol element system,1,0.0,2014.0,,89533e1c-f50d-492f-a7aa-d7331d2a4c10
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),video eye system,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,eye system lot,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye track,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,era eye,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,research area,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,video eye system,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,eye track,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,area field,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),eye system lot,field comput,1,0.0,2017.0,,8472aa99-3811-4d73-8eef-91f24f929a54
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),servic ddo,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ddo attack,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack type,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),type attack,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),attack today,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,denial servic,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),today data,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,servic ddo,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,ddo attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,attack today,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,today data,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,attack type,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),denial servic,type attack,1,0.0,2018.0,,52d93933-a83d-4953-a02f-826ffc9be8c5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),use object,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),object cue,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),cue interact,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem object,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work present,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),interact problem,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,work present,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,use object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,interact problem,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,cue interact,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,object cue,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),problem object,interact problem object,1,0.0,2018.0,,e102acbe-66b4-4d9f-b467-822c918d0671
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),environ field,food water,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),environ field,issu food,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),environ field,water environ,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),environ field,chemic sens,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),environ field,sens issu,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),food water,issu food,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),food water,water environ,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),food water,chemic sens,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),food water,environ field,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),food water,sens issu,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu food,food water,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu food,water environ,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu food,chemic sens,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu food,environ field,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),issu food,sens issu,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chemic sens,food water,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chemic sens,issu food,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chemic sens,water environ,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chemic sens,environ field,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),chemic sens,sens issu,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),water environ,food water,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),water environ,issu food,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),water environ,chemic sens,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),water environ,environ field,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),water environ,sens issu,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),sens issu,food water,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),sens issu,issu food,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),sens issu,water environ,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),sens issu,chemic sens,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),sens issu,environ field,1,0.0,2020.0,,fbac04a3-ece1-4c90-a77f-23997930f11a
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo ofdm,multipleoutput mimo,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo ofdm,mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo ofdm,work prefix,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo ofdm,mimo ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo ofdm,ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work prefix,multipleoutput mimo,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work prefix,mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work prefix,multipleoutput mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work prefix,mimo ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),work prefix,ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ofdm system,multipleoutput mimo,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ofdm system,mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ofdm system,multipleoutput mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ofdm system,work prefix,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),ofdm system,mimo ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm system,multipleoutput mimo,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm system,mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm system,multipleoutput mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm system,work prefix,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm system,ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo,mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo,multipleoutput mimo ofdm,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo,work prefix,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo,mimo ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),multipleoutput mimo,ofdm system,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
Cryptography and Security(87.64%) | Systems and Control(84.73%) | Symbolic Computation(80.29%),mimo ofdm,multipleoutput mimo,1,0.0,2020.0,,b0c7f5e4-8b21-467d-b44a-fe122a366ea5
