domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),sourc softwar project,sourc code system,1,0.0,2012.0,,c2072dbb-b291-4b2b-80d8-bb8ce7feddec
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,sourc softwar compon,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,softwar compon knowledg,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,compon knowledg,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,knowledg project develop,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,adopt sourc,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,risk use,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,softwar compon,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,adopt sourc softwar,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,knowledg project,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,sourc softwar,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,compon knowledg project,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project develop risk,project develop,1,0.0,2012.0,,2dd2028e-3b6c-45c6-8db2-44c8022ecce4
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss accept,sourc softwar oss,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss accept,sourc softwar,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss accept,softwar oss,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),oss accept,softwar oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss accept,oss accept,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss accept,sourc softwar oss,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss accept,sourc softwar,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar oss accept,softwar oss,1,0.0,2013.0,,ec8044f3-4720-456f-9e71-2d5a6813fdba
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora data,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),comprehens sourc softwar,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data project,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),plethora data,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),data project,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,softwar project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),project plethora,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,comprehens sourc,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,project plethora data,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,comprehens sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,project plethora,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,plethora data project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,sourc softwar,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),softwar project plethora,sourc softwar project,1,0.0,2013.0,,b879fe2f-c178-436f-9883-b93b31748443
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,adopt knowledg,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,softwar oss approach,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,sourc softwar oss,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,oss approach,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,sourc softwar,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg project,softwar oss,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg,knowledg project develop,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg,softwar oss approach,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg,adopt knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg,sourc softwar oss,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
Symbolic Computation(78.0%) | Software Engineering(75.77%) | Operating Systems(59.75%),adopt knowledg,knowledg project,1,0.0,2014.0,,65c56b6d-59cd-4185-bb39-b9826cbc0871
