domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber lattic,porouscor crystal fiber,1,0.0,2019.0,,dd4b09c4-86dc-47a1-82e8-e59cb482a520
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber,paper microstructur fiber,1,0.0,2013.0,,96257b01-8b7e-4571-9f80-b2887eb57c28
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber,band dispers slope,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber,fiber dispers coeffici,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber,dispers coeffici,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber,mode area,1,0.0,2017.0,,53491042-f7f4-4fd8-b622-1d2f9dc59525
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,rang wavelength,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,fiber dispers compens,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,finiteel method layer,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,microstructur fiber dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,microstructur fiber,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,paper design,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,design dispers microstructur,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),paper design dispers,dispers compens rang,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,rang wavelength,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,finiteel method layer,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,paper design dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,microstructur fiber dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,microstructur fiber,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,paper design,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,design dispers microstructur,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,dispers compens rang,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),fiber dispers compens,paper microstructur fiber,1,0.0,2013.0,,96257b01-8b7e-4571-9f80-b2887eb57c28
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,rang wavelength,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,fiber dispers compens,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,finiteel method layer,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,paper design dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,microstructur fiber dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,microstructur fiber,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,paper design,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,design dispers microstructur,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),dispers compens rang,paper microstructur fiber,1,0.0,2013.0,,96257b01-8b7e-4571-9f80-b2887eb57c28
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,rang wavelength,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,fiber dispers compens,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,finiteel method layer,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,paper design dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,microstructur fiber,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,paper design,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,design dispers microstructur,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,dispers compens rang,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,paper microstructur fiber,1,0.0,2013.0,,96257b01-8b7e-4571-9f80-b2887eb57c28
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,band dispers slope,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,fiber dispers coeffici,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),microstructur fiber dispers,dispers coeffici,1,0.0,2014.0,,a1c247a2-d989-4348-8a5f-155810de7a31
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,rang wavelength,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,fiber dispers compens,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,finiteel method layer,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,paper design dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,microstructur fiber dispers,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,microstructur fiber,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,paper design,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),design dispers microstructur,dispers compens rang,1,0.0,2012.0,,6eb3a09f-933f-4e8c-b80f-6e11e355bd6b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),nearzero dispers,holey fiber,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),nearzero dispers,confin loss,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),nearzero dispers,element method layer,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,confin loss,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,element method layer,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,nearzero dispers,1,0.0,2013.0,,b7dc71c9-8ec6-4e37-89bc-cf6d775927c9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,dispers compens,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,fiber broadband dispers,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,broadband dispers compens,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,method layer condit,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),holey fiber,broadband dispers,1,0.0,2014.0,,060e863d-ffdc-4051-842b-cc6ea6f461ee
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,properti design,1,0.0,2013.0,,89ebce9e-977a-4c74-8008-d495f991e846
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf,1,0.0,2013.0,,89ebce9e-977a-4c74-8008-d495f991e846
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,paper crystal fiber,1,0.0,2013.0,,89ebce9e-977a-4c74-8008-d495f991e846
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,finiteel method layer,1,0.0,2013.0,,f37093cd-a71b-4196-972c-40054978ff57
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf dispers,1,0.0,2013.0,,f37093cd-a71b-4196-972c-40054978ff57
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,crystal fiber,1,0.0,2013.0,,f37093cd-a71b-4196-972c-40054978ff57
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,dispers crystal fiber,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf structur,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,structur broadband dispers,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,dispers compens,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,dispers crystal,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,compens wavelength rang,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,broadband dispers,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,broadband dispers compens,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,wavelength rang,1,0.0,2013.0,,dee62da3-0469-4492-8824-ae017bcc10b9
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,clad crystal fiber,1,0.0,2014.0,,cba6455d-4e8d-4d37-8113-b19ea45647f2
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf design,1,0.0,2015.0,,92ad260e-deaa-46bc-93fb-e6a067356a6d
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,design analysi,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,design analysi crystal,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,analysi crystal fiber,1,0.0,2015.0,,d55853ad-3d90-4f13-b789-53d572ba734b
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,lattic crystal fiber,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,lattic crystal,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf paper,1,0.0,2015.0,,724d4475-b435-4ed6-9c5c-fae2af58b674
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,fiber pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,graphen crystal fiber,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,spr pcf biosensor,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,spr pcf,1,0.0,2017.0,,8c150155-784e-41b0-af13-9db4dda8a06c
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,sensor crystal fiber,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),crystal fiber pcf,sensor crystal,1,0.0,2018.0,,554fb9d6-343e-43bd-a4b5-b07421c21a1f
Cryptography and Security(83.22%) | Operating Systems(81.33%) | Computer Science and Game Theory(79.6%),properti design,fiber pcf,1,0.0,2013.0,,89ebce9e-977a-4c74-8008-d495f991e846
