domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),dcdc convert,paper capacitor,1,0.0,2016.0,,bf73daf1-424e-4e13-97f8-1f66fb4b2429
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),model class invert,invert zv zvd,1,0.0,2021.0,,546ff473-a743-4520-a13b-6e72ed1f3c26
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),sustain effici,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power gener,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),power gener sector,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),effici indic,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,declin effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),gener sector countri,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),declin effici,indic power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,sustain effici,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,power gener sector,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,sustain effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,power gener,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,gener sector countri,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,declin effici util,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,effici indic,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
Symbolic Computation(80.75%) | Systems and Control(73.48%) | Cryptography and Security(61.55%),indic power,effici indic power,1,0.0,2018.0,,2cbd1ac4-0f5e-4ac5-b776-fd7dc428cab7
