domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),network limit,gsm mobil telephoni,1,0.0,2016.0,,9f0f6575-e95b-40a8-8520-8d8f1ab5e78d
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,disclosur subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,threat gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),problem disclosur subscrib,ident catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,privaci problem,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,catcher threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,privaci problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,subscrib ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,problem disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,threat gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),disclosur subscrib ident,ident catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,privaci problem,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,catcher threat gener,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,privaci problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,disclosur subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,problem disclosur,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,problem disclosur subscrib,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,threat gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,ident catcher,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,gener network,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,subscrib ident,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),subscrib ident catcher,ident catcher threat,1,0.0,2017.0,,baa5cc46-8054-4bb6-a700-fc5a9d037de4
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,gener ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,goal privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,number approach,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,number approach gener,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,gener ipv,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address,ipv address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,gener ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,goal privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,number approach,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,gener ipv,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach gener,ipv address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,gener ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,goal privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,number approach gener,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,gener ipv,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),number approach,ipv address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,goal privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,number approach,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,number approach gener,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,gener ipv,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),gener ipv address,ipv address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,gener ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,goal privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,number approach,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,number approach gener,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,address goal,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),ipv address goal,gener ipv,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),goal privaci host,address goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),goal privaci host,gener ipv address,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),goal privaci host,privaci host,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),goal privaci host,scheme address autoconfigur,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
Information Theory(87.28%) | Digital Libraries(77.91%) | Networking and Internet Architecture(69.16%),goal privaci host,goal privaci,1,0.0,2015.0,,61f7c1a1-715b-4eef-a675-aec06574a2ea
