domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),smartphon activ recognit,recognit highlevel,1,0.0,2021.0,,90a70399-7ee3-4685-a9ba-d228f817cb4c
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,comput vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,vision applic,1,0.0,2013.0,,4f6ca41d-333c-468a-b812-d9215b547e4a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,activ recognit analysi,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,recognit analysi number,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,activ recognit,1,0.0,2021.0,,b179714d-5c5f-4ae7-a85a-df7a26ba77a0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,recognit area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,recognit research area,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,research activ,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),field comput vision,research activ recognit,1,0.0,2021.0,,75410685-4812-4c7e-895d-f5bec827cd1d
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,field comput vision,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,understand recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,recognit applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,action understand,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,action understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,chapter action,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,field comput,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic,understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,field comput vision,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,understand recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,recognit applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action understand,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,field comput,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action activ represent,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,field action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,chapter action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,activ represent recognit,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,activ recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,field action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,chapter action recognit,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action,action recognit issu,1,0.0,2013.0,,de62d729-f067-4d05-ace2-7ec5329dcb3a
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,field comput vision,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,understand recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,action understand,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,action understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,chapter action,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,field comput,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),recognit applic field,understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,field comput vision,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,understand recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,recognit applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,action understand,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,action understand recognit,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,recognit applic,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,applic field,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,chapter action,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,field comput,1,0.0,2011.0,,8cc99814-47e6-47b8-93d9-77fb0eebe8e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,comput vision,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),understand recognit,recognit demand,1,0.0,2011.0,,706fc07d-6d27-45d5-be01-de444f80c462
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,action activ represent,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,field action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,activ represent recognit,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,activ recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,chapter action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),chapter action activ,field action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,action activ represent,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,field action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,chapter action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,activ represent recognit,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,activ recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,chapter action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,field action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,action activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,activ gestur,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,gestur recognit analysi,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,activ gestur recognit,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),action activ,recognit analysi dataset,1,0.0,2014.0,,f7ccceca-2e97-43b8-a5c9-db68e5ef3c90
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,action activ represent,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,field action,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,recognit approach,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,chapter action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,activ represent recognit,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
Computer Vision and Pattern Recognition(68.78%) | Computation and Language(68.54%) | Machine Learning(60.01%),activ recognit approach,action activ,1,0.0,2011.0,,1a1af126-baf1-43d0-b7f8-f8b9799550e0
