domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",system featur,inform system,1,0.0,2011.0,,a091e194-00da-4a79-8065-eefb7f0e0488
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",defici petroleum,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",petroleum product,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,power sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",sourc warm defici,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,sourc warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,energi power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,sourc warm,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,power sourc energi,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,defici petroleum product,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,warm defici petroleum,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,warm defici,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,power sourc,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power sourc warm,advanc power,1,0.0,2021.0,,ec8f965b-6fc9-4cfe-875d-f206dd1eced7
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power,util energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power,power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power,util energi,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power,energi energi sourc,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power,energi power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power gener,util energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power gener,energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power gener,util energi,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power gener,energi energi sourc,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power gener,energi power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi energi sourc,util energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi energi sourc,power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi energi sourc,energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi energi sourc,util energi,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi energi sourc,energi power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi,util energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi,power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi,energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi,energi energi sourc,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi,energi power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power gener,util energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power gener,power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power gener,energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power gener,util energi,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",energi power gener,energi energi sourc,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi power,power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi power,energi power,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi power,util energi,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi power,energi energi sourc,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",util energi power,energi power gener,1,0.0,2013.0,,282d51a1-844d-43a4-b95f-f1959ffcd049
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",compens svc,paper effect,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",compens svc,control voltag stabil,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",compens svc,line power system,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper effect,compens svc,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper effect,control voltag stabil,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper effect,line power system,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper model,line power system,1,0.0,2012.0,,dbe79a9d-f4fc-4eeb-b188-afaee916600a
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",line power system,paper model,1,0.0,2012.0,,dbe79a9d-f4fc-4eeb-b188-afaee916600a
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",line power system,paper effect,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",line power system,compens svc,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",line power system,control voltag stabil,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",control voltag stabil,paper effect,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",control voltag stabil,compens svc,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",control voltag stabil,line power system,1,0.0,2012.0,,bbee2d50-16df-4328-949e-ecc35aa80f0e
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",suffer power,multilevel invert,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",suffer power,number devic,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",suffer power,invert suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",suffer power,power convers,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convers,multilevel invert,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convers,number devic,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convers,invert suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convers,suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",multilevel invert,number devic,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",multilevel invert,invert suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",multilevel invert,power convers,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",multilevel invert,suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",invert suffer power,multilevel invert,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",invert suffer power,number devic,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",invert suffer power,power convers,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",invert suffer power,suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",number devic,multilevel invert,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",number devic,invert suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",number devic,power convers,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",number devic,suffer power,1,0.0,2020.0,,faa23181-83d5-4f0a-a111-fbd5b2eec236
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power system,capabl power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power system,capabl power,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power system,power convert,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convert,capabl power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convert,capabl power,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",power convert,power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power system,capabl power,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power system,power convert,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power system,power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power,capabl power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power,power convert,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",capabl power,power system,1,0.0,2017.0,,c9cdad1b-311d-4a07-b870-b8ac8cec6be3
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",frequenc invert,paper modul,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",frequenc invert,paper modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",frequenc invert,modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul,frequenc invert,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul,paper modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul,modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",modul techniqu,paper modul,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",modul techniqu,frequenc invert,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",modul techniqu,paper modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul techniqu,paper modul,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul techniqu,frequenc invert,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",paper modul techniqu,modul techniqu,1,0.0,2020.0,,4320a3f6-2f77-41ad-8d93-99c0c059fc19
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",width modul,puls invert,1,0.0,2019.0,,bd29f067-5377-49b9-89c4-f4c5a72fcf03
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",width modul,paper harmon,1,0.0,2019.0,,bd29f067-5377-49b9-89c4-f4c5a72fcf03
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",puls invert,width modul,1,0.0,2019.0,,bd29f067-5377-49b9-89c4-f4c5a72fcf03
"Distributed, Parallel, and Cluster Computing(66.47%) | Performance(64.97%) | Neural and Evolutionary Computing(63.66%)",puls invert,paper harmon,1,0.0,2019.0,,bd29f067-5377-49b9-89c4-f4c5a72fcf03
