domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),invert vsi,sourc invert,1,0.0,2015.0,,fc89ac09-a2dc-47db-9dce-4e17b8a7d34f
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power gener,power gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power gener,gener system,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),paper power gener,paper power,1,0.0,2012.0,,418e7234-30f5-4d4f-97ea-b6caa84971b0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur measur,pressur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur measur,system blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur measur,blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur measur,measur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur measur,system blood,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood pressur,pressur measur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood pressur,pressur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood pressur,blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood pressur,measur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood pressur,system blood,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),measur system,pressur measur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),measur system,pressur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),measur system,system blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),measur system,blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),measur system,system blood,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur system,pressur measur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur system,system blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur system,blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur system,measur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),pressur system,system blood,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),blood pressur,pressur measur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),blood pressur,pressur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),blood pressur,system blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),blood pressur,measur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),blood pressur,system blood,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood,pressur measur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood,pressur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood,system blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood,blood pressur,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system blood,measur system,1,0.0,2012.0,,c9665f2b-0e21-4a77-b3df-edd27596590d
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time,studi time synchronis,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time,commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time,issu commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time,requir time synchron,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time,requir time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),issu commun network,studi time synchronis,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),issu commun network,studi time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),issu commun network,commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),issu commun network,requir time synchron,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),issu commun network,requir time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time,studi time synchronis,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time,studi time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time,commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time,issu commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time,requir time synchron,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time synchron,studi time synchronis,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time synchron,studi time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time synchron,commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time synchron,issu commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),requir time synchron,requir time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time synchronis,studi time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time synchronis,commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time synchronis,issu commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time synchronis,requir time synchron,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),studi time synchronis,requir time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),commun network,studi time synchronis,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),commun network,studi time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),commun network,issu commun network,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),commun network,requir time synchron,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),commun network,requir time,1,0.0,2018.0,,bbb8d804-c92c-4a77-93a9-b4cd3a71d6c8
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit system,satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit system,navig satellit,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit system,satellit system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit system,system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system,navig satellit,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system,navig satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system,satellit system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system,system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system gnss,satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system gnss,navig satellit,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system gnss,navig satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),satellit system gnss,system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system gnss,satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system gnss,navig satellit,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system gnss,navig satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system gnss,satellit system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit,satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit,navig satellit system,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit,satellit system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),navig satellit,system gnss,1,0.0,2016.0,,56677a46-d70d-4619-b05c-972e1c68c636
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),trypsin chymotrypsin,muscl protein,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),trypsin chymotrypsin,protein pepsin,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),trypsin chymotrypsin,hydrolys sph,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),protein pepsin,trypsin chymotrypsin,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),protein pepsin,muscl protein,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),protein pepsin,hydrolys sph,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),muscl protein,trypsin chymotrypsin,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),muscl protein,protein pepsin,1,0.0,2015.0,,714c9d72-f070-435b-962a-139b283f0744
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),muscl protein,hydrolys sph,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),hydrolys sph,trypsin chymotrypsin,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),hydrolys sph,muscl protein,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
General Literature(64.5%) | Cryptography and Security(51.97%) | Computational Geometry(37.46%),hydrolys sph,protein pepsin,1,0.0,2016.0,,7a70b7e3-7033-4472-b4d2-1cf02f16e7d6
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground,voltag rise,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground,lowvoltag network,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground,network ground voltag,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground voltag,voltag rise,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground voltag,lowvoltag network,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network ground voltag,network ground,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),voltag rise,lowvoltag network,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),voltag rise,network ground,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),voltag rise,network ground voltag,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),lowvoltag network,voltag rise,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),lowvoltag network,network ground,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),lowvoltag network,network ground voltag,1,0.0,2018.0,,4a07c1e9-8704-4439-9656-4aadb885b60c
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system oper control,power system oper,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),system oper control,concern power system,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power system oper,concern power system,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),power system oper,system oper control,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),concern power system,power system oper,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),concern power system,system oper control,1,0.0,2013.0,,6560e9a5-775a-460d-9a81-e0ccdb870662
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron commun,synchron commun network,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),time synchron commun,network time frame,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron commun network,time synchron commun,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),synchron commun network,network time frame,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network time frame,synchron commun network,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),network time frame,time synchron commun,1,0.0,2018.0,,dcb2ded9-3719-4adc-ab40-f1a8df3afe71
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog futur,applic decis,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),technolog futur,intellig ai technolog,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),intellig ai technolog,applic decis,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),intellig ai technolog,technolog futur,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),applic decis,technolog futur,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
Cryptography and Security(90.82%) | Symbolic Computation(83.12%) | Information Theory(68.67%),applic decis,intellig ai technolog,1,0.0,2021.0,,7ee1d35d-44db-443c-b199-c43a372d64c0
