domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),network sumproduct,infer case,1,0.0,2021.0,,2f7d5059-1d5b-445f-9a5a-2490b1248d66
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),pgm infer problem,model subclass,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),pgm infer problem,subclass model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),pgm infer problem,properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,model subclass model,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,pgm infer problem,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,infer properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,model infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,subclass model,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,properti pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,model subclass,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,subclass model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer problem,properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,model subclass model,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,pgm infer problem,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,infer problem,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,infer properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,model infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,subclass model,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,properti pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,subclass model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model subclass,properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,model subclass model,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,pgm infer problem,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,infer problem,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,infer properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,model infer properti,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,properti pgm infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,model subclass,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,subclass model infer,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),subclass model,properti pgm,1,0.0,2016.0,,cd7134f1-6946-40f8-8d7e-fede97d66292
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,model estim,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,interest model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,interest model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model infer model,infer model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,model estim,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,interest model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,model infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,interest model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),infer model,infer model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,model estim,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,model infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,interest model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),interest model,infer model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,model estim,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,interest model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,model infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,interest model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model data,infer model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,interest model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,model infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,interest model infer,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,infer model,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),model estim,infer model data,1,0.0,2019.0,,bed6a114-aa9f-4f56-917a-ce9385465a6b
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,activ video frame,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,video infer set,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,video frame,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,video infer,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,frame activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,video frame activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,activ recognit task,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,task video infer,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,infer set,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,activ video,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,set activ video,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,set activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,infer set activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,recognit task video,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,video assign activ,1,0.0,2019.0,,1a8c566b-a3df-4a6d-a7ac-6f6a14a4a703
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,activ video assign,1,0.0,2019.0,,1a8c566b-a3df-4a6d-a7ac-6f6a14a4a703
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,assign activ frame,1,0.0,2019.0,,1a8c566b-a3df-4a6d-a7ac-6f6a14a4a703
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,activ frame video,1,0.0,2019.0,,1a8c566b-a3df-4a6d-a7ac-6f6a14a4a703
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),activ recognit,paper activ,1,0.0,2019.0,,1a8c566b-a3df-4a6d-a7ac-6f6a14a4a703
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,activ video frame,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,video infer set,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,video frame,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,video infer,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,frame activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,video frame activ,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,activ recognit task,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,task video infer,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
Software Engineering(91.14%) | Systems and Control(77.42%) | Programming Languages(75.28%),recognit task video,infer set,1,0.0,2018.0,,e17679cf-72c1-43f4-bb3f-ab224e2f2171
