domain,node,neighbor,weight,node_year,neighbor_year,node_paper_id,neighbor_paper_id
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),platform featur,platform featur spectrum,1,0.0,2020.0,,c6de4893-3868-4d56-bbc1-c055738b10f5
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),simul voltag perturb,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),perturb observ,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),design simul voltag,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb observ,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,design simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,voltag perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,perturb observ,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,design simul,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,observ algorithm,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,simul voltag,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),voltag perturb,simul voltag perturb,1,0.0,2016.0,,058f5005-00b8-47c8-af7a-f8d1827c4e56
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),paper locat,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),univers technolog gazipur,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),technolog gazipur bangladesh,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,panel paper,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),gazipur bangladesh,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,technolog gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,paper locat,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,univers technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,technolog gazipur,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,gazipur bangladesh,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Networking and Internet Architecture(79.23%) | Computational Geometry(77.78%) | Systems and Control(66.48%),panel paper,univers technolog,1,0.0,2011.0,,19f795b8-df87-4090-9714-4c2c0afb6a8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),section commun,sphere life,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),section commun,life product,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sphere life,section commun,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sphere life,life product,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),sphere life,power shortag,1,0.0,2012.0,,866ea83d-32a7-4d1a-99b9-47d24468b295
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),life product,sphere life,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),life product,section commun,1,0.0,2012.0,,f08b1509-849c-4cf6-a939-6d2445067499
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),life product,power shortag,1,0.0,2012.0,,866ea83d-32a7-4d1a-99b9-47d24468b295
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power shortag,sphere life,1,0.0,2012.0,,866ea83d-32a7-4d1a-99b9-47d24468b295
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),power shortag,life product,1,0.0,2012.0,,866ea83d-32a7-4d1a-99b9-47d24468b295
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),techniqu power,control techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),techniqu power,power photovolta,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),techniqu power,power point,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power photovolta,control techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power photovolta,power point,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power photovolta,techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power point,control techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power point,power photovolta,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),power point,techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),control techniqu power,power photovolta,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),control techniqu power,power point,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Hardware Architecture(58.9%) | General Literature(45.15%) | Operating Systems(44.34%),control techniqu power,techniqu power,1,0.0,2013.0,,1fe5a915-315c-4d09-9f04-e32bc438ef26
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),system commun technolog,system commun,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),system commun technolog,commun technolog,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),commun technolog,system commun,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),commun technolog,system commun technolog,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),system commun,system commun technolog,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),system commun,commun technolog,1,0.0,2016.0,,52937b65-dcc7-40bb-b026-9c6ba3a3859d
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),area energi,energi save,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),area energi,factor util,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),energi save,factor util,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),energi save,area energi,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),factor util,energi save,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
Information Theory(67.35%) | Emerging Technologies(64.23%) | Systems and Control(62.77%),factor util,area energi,1,0.0,2020.0,,4cf50370-3fcb-4c42-bd25-f90990142f8a
